date,price,,,,,,,,,
2017/9/10,4245.90 ,,,,,,,,,
2017/9/11,4217.90 ,,,,,,,,,
2017/9/12,4158.90 ,,,,,,,,,
2017/9/13,3870.30 ,,,,,,,,,
2017/9/14,3243.10 ,,,,,,,,,
2017/9/15,3713.80 ,,,,,,,,,
2017/9/16,3698.90 ,,,,,,,,,
2017/9/17,3689.60 ,,,,,,,,,
2017/9/18,4100.30 ,,,,,,,,,
2017/9/19,3908.00 ,,,,,,,,,
2017/9/20,3882.20 ,,,,,,,,,
2017/9/21,3617.30 ,,,,,,,,,
2017/9/22,3600.80 ,,,,,,,,,
2017/9/23,3788.00 ,,,,,,,,,
2017/9/24,3667.50 ,,,,,,,,,
2017/9/25,3932.80 ,,,,,,,,,
2017/9/26,3892.70 ,,,,,,,,,
2017/9/27,4212.20 ,,,,,,,,,
2017/9/28,4195.60 ,,,,,,,,,
2017/9/29,4172.80 ,,,,,,,,,
2017/9/30,4360.60 ,,,,,,,,,
2017/10/1,4403.10 ,,,,,,,,,
2017/10/2,4401.30 ,,,,,,,,,
2017/10/3,4314.20 ,,,,,,,,,
2017/10/4,4218.70 ,,,,,,,,,
2017/10/5,4321.40 ,,,,,,,,,
2017/10/6,4371.90 ,,,,,,,,,
2017/10/7,4435.80 ,,,,,,,,,
2017/10/8,4611.70 ,,,,,,,,,
2017/10/9,4777.50 ,,,,,,,,,
2017/10/10,4763.40 ,,,,,,,,,
2017/10/11,4824.20 ,,,,,,,,,
2017/10/12,5432.60 ,,,,,,,,,
2017/10/13,5637.30 ,,,,,,,,,
2017/10/14,5824.70 ,,,,,,,,,
2017/10/15,5688.10 ,,,,,,,,,
2017/10/16,5759.30 ,,,,,,,,,
2017/10/17,5598.60 ,,,,,,,,,
2017/10/18,5575.80 ,,,,,,,,,
2017/10/19,5698.60 ,,,,,,,,,
2017/10/20,5993.10 ,,,,,,,,,
2017/10/21,6006.60 ,,,,,,,,,
2017/10/22,5982.90 ,,,,,,,,,
2017/10/23,5903.60 ,,,,,,,,,
2017/10/24,5513.10 ,,,,,,,,,
2017/10/25,5734.00 ,,,,,,,,,
2017/10/26,5887.60 ,,,,,,,,,
2017/10/27,5764.60 ,,,,,,,,,
2017/10/28,5726.60 ,,,,,,,,,
2017/10/29,6147.50 ,,,,,,,,,
2017/10/30,6124.30 ,,,,,,,,,
2017/10/31,6451.20 ,,,,,,,,,
2017/11/1,6737.80 ,,,,,,,,,
2017/11/2,7024.80 ,,,,,,,,,
2017/11/3,7152.10 ,,,,,,,,,
2017/11/4,7363.80 ,,,,,,,,,
2017/11/5,7389.50 ,,,,,,,,,
2017/11/6,6959.20 ,,,,,,,,,
2017/11/7,7102.80 ,,,,,,,,,
2017/11/8,7444.40 ,,,,,,,,,
2017/11/9,7129.60 ,,,,,,,,,
2017/11/10,6565.80 ,,,,,,,,,
2017/11/11,6339.90 ,,,,,,,,,
2017/11/12,5878.10 ,,,,,,,,,
2017/11/13,6522.50 ,,,,,,,,,
2017/11/14,6597.10 ,,,,,,,,,
2017/11/15,7283.20 ,,,,,,,,,
2017/11/16,7853.70 ,,,,,,,,,
2017/11/17,7700.00 ,,,,,,,,,
2017/11/18,7780.90 ,,,,,,,,,
2017/11/19,8042.60 ,,,,,,,,,
2017/11/20,8244.70 ,,,,,,,,,
2017/11/21,8100.00 ,,,,,,,,,
2017/11/22,8234.50 ,,,,,,,,,
2017/11/23,8013.40 ,,,,,,,,,
2017/11/24,8200.80 ,,,,,,,,,
2017/11/25,8754.70 ,,,,,,,,,
2017/11/26,9318.40 ,,,,,,,,,
2017/11/27,9733.20 ,,,,,,,,,
2017/11/28,9906.00 ,,,,,,,,,
2017/11/29,9837.90 ,,,,,,,,,
2017/11/30,9946.80 ,,,,,,,,,
2017/12/1,10861.50 ,,,,,,,,,
2017/12/2,10912.70 ,,,,,,,,,
2017/12/3,11246.20 ,,,,,,,,,
2017/12/4,11623.90 ,,,,,,,,,
2017/12/5,11667.10 ,,,,,,,,,
2017/12/6,13749.60 ,,,,,,,,,
2017/12/7,16850.30 ,,,,,,,,,
2017/12/8,16047.60 ,,,,,,,,,
2017/12/9,14843.40 ,,,,,,,,,
2017/12/10,15059.60 ,,,,,,,,,
2017/12/11,16732.50 ,,,,,,,,,
2017/12/12,17083.90 ,,,,,,,,,
2017/12/13,16286.80 ,,,,,,,,,
2017/12/14,16467.90 ,,,,,,,,,
2017/12/15,17604.80 ,,,,,,,,,
2017/12/16,19345.50 ,,,,,,,,,
2017/12/17,19065.70 ,,,,,,,,,
2017/12/18,18972.30 ,,,,,,,,,
2017/12/19,17523.70 ,,,,,,,,,
2017/12/20,16462.00 ,,,,,,,,,
2017/12/21,15632.10 ,,,,,,,,,
2017/12/22,13665.00 ,,,,,,,,,
2017/12/23,14396.50 ,,,,,,,,,
2017/12/24,13790.00 ,,,,,,,,,
2017/12/25,13833.50 ,,,,,,,,,
2017/12/26,15756.60 ,,,,,,,,,
2017/12/27,15416.60 ,,,,,,,,,
2017/12/28,14398.70 ,,,,,,,,,
2017/12/29,14392.60 ,,,,,,,,,
2017/12/30,12531.50 ,,,,,,,,,
2017/12/31,13850.40 ,,,,,,,,,
2018/1/1,13444.90 ,,,,,,,,,
2018/1/2,14754.10 ,,,,,,,,,
2018/1/3,15156.60 ,,,,,,,,,
2018/1/4,15180.10 ,,,,,,,,,
2018/1/5,16954.80 ,,,,,,,,,
2018/1/6,17172.30 ,,,,,,,,,
2018/1/7,16228.20 ,,,,,,,,,
2018/1/8,14976.20 ,,,,,,,,,
2018/1/9,14778.50 ,,,,,,,,,
2018/1/10,15043.00 ,,,,,,,,,
2018/1/11,13535.40 ,,,,,,,,,
2018/1/12,13886.70 ,,,,,,,,,
2018/1/13,14292.20 ,,,,,,,,,
2018/1/14,13695.20 ,,,,,,,,,
2018/1/15,13697.50 ,,,,,,,,,
2018/1/16,11362.00 ,,,,,,,,,
2018/1/17,11192.30 ,,,,,,,,,
2018/1/18,11245.40 ,,,,,,,,,
2018/1/19,11580.20 ,,,,,,,,,
2018/1/20,12858.90 ,,,,,,,,,
2018/1/21,11594.90 ,,,,,,,,,
2018/1/22,10864.80 ,,,,,,,,,
2018/1/23,10903.20 ,,,,,,,,,
2018/1/24,11452.30 ,,,,,,,,,
2018/1/25,11203.00 ,,,,,,,,,
2018/1/26,11118.10 ,,,,,,,,,
2018/1/27,11467.50 ,,,,,,,,,
2018/1/28,11795.10 ,,,,,,,,,
2018/1/29,11244.80 ,,,,,,,,,
2018/1/30,10166.00 ,,,,,,,,,
2018/1/31,10265.40 ,,,,,,,,,
2018/2/1,9181.10 ,,,,,,,,,
2018/2/2,8893.20 ,,,,,,,,,
2018/2/3,9241.10 ,,,,,,,,,
2018/2/4,8222.20 ,,,,,,,,,
2018/2/5,6938.50 ,,,,,,,,,
2018/2/6,7701.20 ,,,,,,,,,
2018/2/7,7594.70 ,,,,,,,,,
2018/2/8,8164.20 ,,,,,,,,,
2018/2/9,8699.80 ,,,,,,,,,
2018/2/10,8559.60 ,,,,,,,,,
2018/2/11,8081.90 ,,,,,,,,,
2018/2/12,8903.50 ,,,,,,,,,
2018/2/13,8539.20 ,,,,,,,,,
2018/2/14,9476.30 ,,,,,,,,,
2018/2/15,10037.30 ,,,,,,,,,
2018/2/16,10178.70 ,,,,,,,,,
2018/2/17,11073.50 ,,,,,,,,,
2018/2/18,10398.80 ,,,,,,,,,
2018/2/19,11169.40 ,,,,,,,,,
2018/2/20,11238.70 ,,,,,,,,,
2018/2/21,10473.00 ,,,,,,,,,
2018/2/22,9841.70 ,,,,,,,,,
2018/2/23,10170.40 ,,,,,,,,,
2018/2/24,9704.30 ,,,,,,,,,
2018/2/25,9585.20 ,,,,,,,,,
2018/2/26,10285.10 ,,,,,,,,,
2018/2/27,10594.40 ,,,,,,,,,
2018/2/28,10333.90 ,,,,,,,,,
2018/3/1,10904.50 ,,,,,,,,,
2018/3/2,10827.70 ,,,,,,,,,
2018/3/3,11402.30 ,,,,,,,,,
2018/3/4,11416.50 ,,,,,,,,,
2018/3/5,11330.60 ,,,,,,,,,
2018/3/6,10675.10 ,,,,,,,,,
2018/3/7,9902.90 ,,,,,,,,,
2018/3/8,9300.00 ,,,,,,,,,
2018/3/9,9217.00 ,,,,,,,,,
2018/3/10,8762.00 ,,,,,,,,,
2018/3/11,9529.60 ,,,,,,,,,
2018/3/12,9137.40 ,,,,,,,,,
2018/3/13,9154.90 ,,,,,,,,,
2018/3/14,8210.60 ,,,,,,,,,
2018/3/15,8264.40 ,,,,,,,,,
2018/3/16,8289.20 ,,,,,,,,,
2018/3/17,7874.90 ,,,,,,,,,
2018/3/18,8201.20 ,,,,,,,,,
2018/3/19,8616.80 ,,,,,,,,,
2018/3/20,8912.60 ,,,,,,,,,
2018/3/21,8905.90 ,,,,,,,,,
2018/3/22,8726.20 ,,,,,,,,,
2018/3/23,8916.80 ,,,,,,,,,
2018/3/24,8547.40 ,,,,,,,,,
2018/3/25,8473.20 ,,,,,,,,,
2018/3/26,8143.50 ,,,,,,,,,
2018/3/27,7801.70 ,,,,,,,,,
2018/3/28,7954.90 ,,,,,,,,,
2018/3/29,7129.20 ,,,,,,,,,
2018/3/30,6853.70 ,,,,,,,,,
2018/3/31,6938.20 ,,,,,,,,,
2018/4/1,6825.20 ,,,,,,,,,
2018/4/2,7068.40 ,,,,,,,,,
2018/4/3,7424.20 ,,,,,,,,,
2018/4/4,6808.90 ,,,,,,,,,
2018/4/5,6782.00 ,,,,,,,,,
2018/4/6,6624.30 ,,,,,,,,,
2018/4/7,6905.70 ,,,,,,,,,
2018/4/8,7030.50 ,,,,,,,,,
2018/4/9,6781.90 ,,,,,,,,,
2018/4/10,6854.80 ,,,,,,,,,
2018/4/11,6962.10 ,,,,,,,,,
2018/4/12,7926.60 ,,,,,,,,,
2018/4/13,7887.40 ,,,,,,,,,
2018/4/14,8004.40 ,,,,,,,,,
2018/4/15,8363.60 ,,,,,,,,,
2018/4/16,8070.00 ,,,,,,,,,
2018/4/17,7908.60 ,,,,,,,,,
2018/4/18,8178.40 ,,,,,,,,,
2018/4/19,8290.80 ,,,,,,,,,
2018/4/20,8867.00 ,,,,,,,,,
2018/4/21,8923.10 ,,,,,,,,,
2018/4/22,8806.70 ,,,,,,,,,
2018/4/23,8952.80 ,,,,,,,,,
2018/4/24,9645.30 ,,,,,,,,,
2018/4/25,8873.10 ,,,,,,,,,
2018/4/26,9287.00 ,,,,,,,,,
2018/4/27,8940.90 ,,,,,,,,,
2018/4/28,9352.40 ,,,,,,,,,
2018/4/29,9415.10 ,,,,,,,,,
2018/4/30,9245.10 ,,,,,,,,,
2018/5/1,9074.90 ,,,,,,,,,
2018/5/2,9243.20 ,,,,,,,,,
2018/5/3,9749.70 ,,,,,,,,,
2018/5/4,9708.60 ,,,,,,,,,
2018/5/5,9853.50 ,,,,,,,,,
2018/5/6,9656.40 ,,,,,,,,,
2018/5/7,9431.60 ,,,,,,,,,
2018/5/8,9196.40 ,,,,,,,,,
2018/5/9,9319.10 ,,,,,,,,,
2018/5/10,9025.70 ,,,,,,,,,
2018/5/11,8408.30 ,,,,,,,,,
2018/5/12,8459.50 ,,,,,,,,,
2018/5/13,8693.50 ,,,,,,,,,
2018/5/14,8674.10 ,,,,,,,,,
2018/5/15,8477.00 ,,,,,,,,,
2018/5/16,8344.40 ,,,,,,,,,
2018/5/17,8063.00 ,,,,,,,,,
2018/5/18,8245.70 ,,,,,,,,,
2018/5/19,8245.10 ,,,,,,,,,
2018/5/20,8529.00 ,,,,,,,,,
2018/5/21,8403.30 ,,,,,,,,,
2018/5/22,8006.00 ,,,,,,,,,
2018/5/23,7512.30 ,,,,,,,,,
2018/5/24,7592.90 ,,,,,,,,,
2018/5/25,7477.70 ,,,,,,,,,
2018/5/26,7361.30 ,,,,,,,,,
2018/5/27,7366.70 ,,,,,,,,,
2018/5/28,7119.30 ,,,,,,,,,
2018/5/29,7467.70 ,,,,,,,,,
2018/5/30,7400.10 ,,,,,,,,,
2018/5/31,7502.60 ,,,,,,,,,
2018/6/1,7530.80 ,,,,,,,,,
2018/6/2,7646.60 ,,,,,,,,,
2018/6/3,7729.30 ,,,,,,,,,
2018/6/4,7504.30 ,,,,,,,,,
2018/6/5,7631.50 ,,,,,,,,,
2018/6/6,7661.00 ,,,,,,,,,
2018/6/7,7697.80 ,,,,,,,,,
2018/6/8,7622.10 ,,,,,,,,,
2018/6/9,7515.80 ,,,,,,,,,
2018/6/10,6775.10 ,,,,,,,,,
2018/6/11,6885.90 ,,,,,,,,,
2018/6/12,6558.20 ,,,,,,,,,
2018/6/13,6312.30 ,,,,,,,,,
2018/6/14,6647.10 ,,,,,,,,,
2018/6/15,6410.30 ,,,,,,,,,
2018/6/16,6505.80 ,,,,,,,,,
2018/6/17,6460.30 ,,,,,,,,,
2018/6/18,6719.80 ,,,,,,,,,
2018/6/19,6752.40 ,,,,,,,,,
2018/6/20,6765.40 ,,,,,,,,,
2018/6/21,6728.00 ,,,,,,,,,
2018/6/22,6055.70 ,,,,,,,,,
2018/6/23,6167.30 ,,,,,,,,,
2018/6/24,6154.60 ,,,,,,,,,
2018/6/25,6256.60 ,,,,,,,,,
2018/6/26,6082.10 ,,,,,,,,,
2018/6/27,6154.90 ,,,,,,,,,
2018/6/28,5883.50 ,,,,,,,,,
2018/6/29,6213.30 ,,,,,,,,,
2018/6/30,6398.90 ,,,,,,,,,
2018/7/1,6366.80 ,,,,,,,,,
2018/7/2,6619.50 ,,,,,,,,,
2018/7/3,6513.50 ,,,,,,,,,
2018/7/4,6598.40 ,,,,,,,,,
2018/7/5,6546.50 ,,,,,,,,,
2018/7/6,6617.70 ,,,,,,,,,
2018/7/7,6765.50 ,,,,,,,,,
2018/7/8,6714.80 ,,,,,,,,,
2018/7/9,6667.10 ,,,,,,,,,
2018/7/10,6307.20 ,,,,,,,,,
2018/7/11,6389.10 ,,,,,,,,,
2018/7/12,6250.60 ,,,,,,,,,
2018/7/13,6230.20 ,,,,,,,,,
2018/7/14,6254.80 ,,,,,,,,,
2018/7/15,6362.90 ,,,,,,,,,
2018/7/16,6729.90 ,,,,,,,,,
2018/7/17,7322.00 ,,,,,,,,,
2018/7/18,7383.60 ,,,,,,,,,
2018/7/19,7477.50 ,,,,,,,,,
2018/7/20,7339.40 ,,,,,,,,,
2018/7/21,7408.70 ,,,,,,,,,
2018/7/22,7412.30 ,,,,,,,,,
2018/7/23,7723.00 ,,,,,,,,,
2018/7/24,8407.00 ,,,,,,,,,
2018/7/25,8173.70 ,,,,,,,,,
2018/7/26,7937.00 ,,,,,,,,,
2018/7/27,8187.40 ,,,,,,,,,
2018/7/28,8234.10 ,,,,,,,,,
2018/7/29,8215.60 ,,,,,,,,,
2018/7/30,8177.10 ,,,,,,,,,
2018/7/31,7729.40 ,,,,,,,,,
2018/8/1,7606.40 ,,,,,,,,,
2018/8/2,7535.60 ,,,,,,,,,
2018/8/3,7419.00 ,,,,,,,,,
2018/8/4,7014.30 ,,,,,,,,,
2018/8/5,7027.10 ,,,,,,,,,
2018/8/6,6943.60 ,,,,,,,,,
2018/8/7,6724.90 ,,,,,,,,,
2018/8/8,6283.60 ,,,,,,,,,
2018/8/9,6538.80 ,,,,,,,,,
2018/8/10,6152.30 ,,,,,,,,,
2018/8/11,6231.60 ,,,,,,,,,
2018/8/12,6313.00 ,,,,,,,,,
2018/8/13,6255.30 ,,,,,,,,,
2018/8/14,6190.20 ,,,,,,,,,
2018/8/15,6256.90 ,,,,,,,,,
2018/8/16,6306.70 ,,,,,,,,,
2018/8/17,6581.70 ,,,,,,,,,
2018/8/18,6379.10 ,,,,,,,,,
2018/8/19,6481.50 ,,,,,,,,,
2018/8/20,6268.10 ,,,,,,,,,
2018/8/21,6482.20 ,,,,,,,,,
2018/8/22,6359.60 ,,,,,,,,,
2018/8/23,6521.20 ,,,,,,,,,
2018/8/24,6680.40 ,,,,,,,,,
2018/8/25,6734.80 ,,,,,,,,,
2018/8/26,6712.70 ,,,,,,,,,
2018/8/27,6897.60 ,,,,,,,,,
2018/8/28,7074.60 ,,,,,,,,,
2018/8/29,7029.10 ,,,,,,,,,
2018/8/30,6993.70 ,,,,,,,,,
2018/8/31,7033.80 ,,,,,,,,,
2018/9/1,7189.60 ,,,,,,,,,
2018/9/2,7293.90 ,,,,,,,,,
2018/9/3,7264.20 ,,,,,,,,,
2018/9/4,7377.50 ,,,,,,,,,
2018/9/5,6706.80 ,,,,,,,,,
2018/9/6,6514.00 ,,,,,,,,,
2018/9/7,6390.90 ,,,,,,,,,
2018/9/8,6184.30 ,,,,,,,,,
2018/9/9,6238.50 ,,,,,,,,,
2018/9/10,6321.00 ,,,,,,,,,
2018/9/11,6293.90 ,,,,,,,,,
2018/9/12,6338.00 ,,,,,,,,,
2018/9/13,6482.90 ,,,,,,,,,
2018/9/14,6483.70 ,,,,,,,,,
2018/9/15,6519.00 ,,,,,,,,,
2018/9/16,6500.20 ,,,,,,,,,
2018/9/17,6251.90 ,,,,,,,,,
2018/9/18,6342.00 ,,,,,,,,,
2018/9/19,6390.40 ,,,,,,,,,
2018/9/20,6489.20 ,,,,,,,,,
2018/9/21,6766.70 ,,,,,,,,,
2018/9/22,6729.60 ,,,,,,,,,
2018/9/23,6704.10 ,,,,,,,,,
2018/9/24,6584.10 ,,,,,,,,,
2018/9/25,6445.10 ,,,,,,,,,
2018/9/26,6468.10 ,,,,,,,,,
2018/9/27,6689.20 ,,,,,,,,,
2018/9/28,6636.00 ,,,,,,,,,
2018/9/29,6603.90 ,,,,,,,,,
2018/9/30,6635.20 ,,,,,,,,,
2018/10/1,6608.20 ,,,,,,,,,
2018/10/2,6549.90 ,,,,,,,,,
2018/10/3,6507.80 ,,,,,,,,,
2018/10/4,6584.20 ,,,,,,,,,
2018/10/5,6639.10 ,,,,,,,,,
2018/10/6,6596.30 ,,,,,,,,,
2018/10/7,6611.00 ,,,,,,,,,
2018/10/8,6669.60 ,,,,,,,,,
2018/10/9,6650.80 ,,,,,,,,,
2018/10/10,6618.00 ,,,,,,,,,
2018/10/11,6239.10 ,,,,,,,,,
2018/10/12,6291.30 ,,,,,,,,,
2018/10/13,6321.70 ,,,,,,,,,
2018/10/14,6326.80 ,,,,,,,,,
2018/10/15,6699.80 ,,,,,,,,,
2018/10/16,6705.30 ,,,,,,,,,
2018/10/17,6686.60 ,,,,,,,,,
2018/10/18,6574.10 ,,,,,,,,,
2018/10/19,6512.00 ,,,,,,,,,
2018/10/20,6572.20 ,,,,,,,,,
2018/10/21,6583.00 ,,,,,,,,,
2018/10/22,6555.80 ,,,,,,,,,
2018/10/23,6528.70 ,,,,,,,,,
2018/10/24,6530.70 ,,,,,,,,,
2018/10/25,6507.00 ,,,,,,,,,
2018/10/26,6510.00 ,,,,,,,,,
2018/10/27,6494.20 ,,,,,,,,,
2018/10/28,6486.10 ,,,,,,,,,
2018/10/29,6335.00 ,,,,,,,,,
2018/10/30,6325.70 ,,,,,,,,,
2018/10/31,6365.90 ,,,,,,,,,
2018/11/1,6400.50 ,,,,,,,,,
2018/11/2,6424.70 ,,,,,,,,,
2018/11/3,6386.20 ,,,,,,,,,
2018/11/4,6478.20 ,,,,,,,,,
2018/11/5,6459.70 ,,,,,,,,,
2018/11/6,6502.80 ,,,,,,,,,
2018/11/7,6565.30 ,,,,,,,,,
2018/11/8,6474.00 ,,,,,,,,,
2018/11/9,6412.00 ,,,,,,,,,
2018/11/10,6427.10 ,,,,,,,,,
2018/11/11,6446.10 ,,,,,,,,,
2018/11/12,6435.00 ,,,,,,,,,
2018/11/13,6429.20 ,,,,,,,,,
2018/11/14,5842.40 ,,,,,,,,,
2018/11/15,5718.90 ,,,,,,,,,
2018/11/16,5636.20 ,,,,,,,,,
2018/11/17,5621.80 ,,,,,,,,,
2018/11/18,5658.30 ,,,,,,,,,
2018/11/19,4883.80 ,,,,,,,,,
2018/11/20,4524.60 ,,,,,,,,,
2018/11/21,4638.70 ,,,,,,,,,
2018/11/22,4356.00 ,,,,,,,,,
2018/11/23,4398.00 ,,,,,,,,,
2018/11/24,3920.40 ,,,,,,,,,
2018/11/25,4062.20 ,,,,,,,,,
2018/11/26,3837.00 ,,,,,,,,,
2018/11/27,3866.50 ,,,,,,,,,
2018/11/28,4265.40 ,,,,,,,,,
2018/11/29,4296.50 ,,,,,,,,,
2018/11/30,4039.70 ,,,,,,,,,
2018/12/1,4196.20 ,,,,,,,,,
2018/12/2,4160.40 ,,,,,,,,,
2018/12/3,3897.80 ,,,,,,,,,
2018/12/4,3958.50 ,,,,,,,,,
2018/12/5,3771.60 ,,,,,,,,,
2018/12/6,3508.60 ,,,,,,,,,
2018/12/7,3422.20 ,,,,,,,,,
2018/12/8,3430.40 ,,,,,,,,,
2018/12/9,3567.50 ,,,,,,,,,
2018/12/10,3460.50 ,,,,,,,,,
2018/12/11,3407.70 ,,,,,,,,,
2018/12/12,3466.10 ,,,,,,,,,
2018/12/13,3315.30 ,,,,,,,,,
2018/12/14,3247.80 ,,,,,,,,,
2018/12/15,3228.70 ,,,,,,,,,
2018/12/16,3247.90 ,,,,,,,,,
2018/12/17,3526.10 ,,,,,,,,,
2018/12/18,3668.00 ,,,,,,,,,
2018/12/19,3687.10 ,,,,,,,,,
2018/12/20,4076.00 ,,,,,,,,,
2018/12/21,3850.90 ,,,,,,,,,
2018/12/22,3964.40 ,,,,,,,,,
2018/12/23,3944.40 ,,,,,,,,,
2018/12/24,4026.10 ,,,,,,,,,
2018/12/25,3762.50 ,,,,,,,,,
2018/12/26,3793.70 ,,,,,,,,,
2018/12/27,3586.90 ,,,,,,,,,
2018/12/28,3861.60 ,,,,,,,,,
2018/12/29,3706.80 ,,,,,,,,,
2018/12/30,3815.00 ,,,,,,,,,
2018/12/31,3709.40 ,,,,,,,,,
2019/1/1,3809.40 ,,,,,,,,,
2019/1/2,3873.80 ,,,,,,,,,
2019/1/3,3780.10 ,,,,,,,,,
2019/1/4,3802.70 ,,,,,,,,,
2019/1/5,3785.40 ,,,,,,,,,
2019/1/6,4004.10 ,,,,,,,,,
2019/1/7,3985.90 ,,,,,,,,,
2019/1/8,3971.00 ,,,,,,,,,
2019/1/9,3978.00 ,,,,,,,,,
2019/1/10,3603.70 ,,,,,,,,,
2019/1/11,3616.50 ,,,,,,,,,
2019/1/12,3597.20 ,,,,,,,,,
2019/1/13,3490.20 ,,,,,,,,,
2019/1/14,3638.10 ,,,,,,,,,
2019/1/15,3571.30 ,,,,,,,,,
2019/1/16,3588.00 ,,,,,,,,,
2019/1/17,3626.40 ,,,,,,,,,
2019/1/18,3605.60 ,,,,,,,,,
2019/1/19,3677.80 ,,,,,,,,,
2019/1/20,3542.30 ,,,,,,,,,
2019/1/21,3536.70 ,,,,,,,,,
2019/1/22,3580.10 ,,,,,,,,,
2019/1/23,3561.50 ,,,,,,,,,
2019/1/24,3574.30 ,,,,,,,,,
2019/1/25,3572.00 ,,,,,,,,,
2019/1/26,3570.90 ,,,,,,,,,
2019/1/27,3555.60 ,,,,,,,,,
2019/1/28,3442.80 ,,,,,,,,,
2019/1/29,3414.80 ,,,,,,,,,
2019/1/30,3460.00 ,,,,,,,,,
2019/1/31,3437.20 ,,,,,,,,,
2019/2/1,3467.90 ,,,,,,,,,
2019/2/2,3502.50 ,,,,,,,,,
2019/2/3,3459.10 ,,,,,,,,,
2019/2/4,3462.80 ,,,,,,,,,
2019/2/5,3468.40 ,,,,,,,,,
2019/2/6,3404.30 ,,,,,,,,,
2019/2/7,3397.70 ,,,,,,,,,
2019/2/8,3661.70 ,,,,,,,,,
2019/2/9,3661.40 ,,,,,,,,,
2019/2/10,3679.00 ,,,,,,,,,
2019/2/11,3631.80 ,,,,,,,,,
2019/2/12,3632.00 ,,,,,,,,,
2019/2/13,3611.50 ,,,,,,,,,
2019/2/14,3592.60 ,,,,,,,,,
2019/2/15,3604.70 ,,,,,,,,,
2019/2/16,3616.80 ,,,,,,,,,
2019/2/17,3664.20 ,,,,,,,,,
2019/2/18,3896.00 ,,,,,,,,,
2019/2/19,3914.30 ,,,,,,,,,
2019/2/20,3972.40 ,,,,,,,,,
2019/2/21,3936.60 ,,,,,,,,,
2019/2/22,3965.20 ,,,,,,,,,
2019/2/23,4120.40 ,,,,,,,,,
2019/2/24,3755.20 ,,,,,,,,,
2019/2/25,3833.70 ,,,,,,,,,
2019/2/26,3810.30 ,,,,,,,,,
2019/2/27,3814.60 ,,,,,,,,,
2019/2/28,3816.60 ,,,,,,,,,
2019/3/1,3821.90 ,,,,,,,,,
2019/3/2,3823.10 ,,,,,,,,,
2019/3/3,3809.50 ,,,,,,,,,
2019/3/4,3715.90 ,,,,,,,,,
2019/3/5,3857.20 ,,,,,,,,,
2019/3/6,3863.00 ,,,,,,,,,
2019/3/7,3875.10 ,,,,,,,,,
2019/3/8,3865.90 ,,,,,,,,,
2019/3/9,3944.30 ,,,,,,,,,
2019/3/10,3915.20 ,,,,,,,,,
2019/3/11,3870.30 ,,,,,,,,,
2019/3/12,3886.00 ,,,,,,,,,
2019/3/13,3865.10 ,,,,,,,,,
2019/3/14,3879.00 ,,,,,,,,,
2019/3/15,3924.30 ,,,,,,,,,
2019/3/16,4006.40 ,,,,,,,,,
2019/3/17,3981.50 ,,,,,,,,,
2019/3/18,3990.20 ,,,,,,,,,
2019/3/19,4017.00 ,,,,,,,,,
2019/3/20,4041.20 ,,,,,,,,,
2019/3/21,3982.20 ,,,,,,,,,
2019/3/22,3990.40 ,,,,,,,,,
2019/3/23,4002.50 ,,,,,,,,,
2019/3/24,3994.70 ,,,,,,,,,
2019/3/25,3937.00 ,,,,,,,,,
2019/3/26,3942.80 ,,,,,,,,,
2019/3/27,4041.70 ,,,,,,,,,
2019/3/28,4025.60 ,,,,,,,,,
2019/3/29,4102.20 ,,,,,,,,,
2019/3/30,4111.80 ,,,,,,,,,
2019/3/31,4102.30 ,,,,,,,,,
2019/4/1,4145.10 ,,,,,,,,,
2019/4/2,4859.30 ,,,,,,,,,
2019/4/3,4968.70 ,,,,,,,,,
2019/4/4,4902.40 ,,,,,,,,,
2019/4/5,5010.20 ,,,,,,,,,
2019/4/6,5046.20 ,,,,,,,,,
2019/4/7,5173.60 ,,,,,,,,,
2019/4/8,5245.20 ,,,,,,,,,
2019/4/9,5158.40 ,,,,,,,,,
2019/4/10,5307.80 ,,,,,,,,,
2019/4/11,5022.60 ,,,,,,,,,
2019/4/12,5054.20 ,,,,,,,,,
2019/4/13,5051.80 ,,,,,,,,,
2019/4/14,5134.80 ,,,,,,,,,
2019/4/15,5032.30 ,,,,,,,,,
2019/4/16,5180.90 ,,,,,,,,,
2019/4/17,5208.30 ,,,,,,,,,
2019/4/18,5264.70 ,,,,,,,,,
2019/4/19,5241.00 ,,,,,,,,,
2019/4/20,5290.20 ,,,,,,,,,
2019/4/21,5243.50 ,,,,,,,,,
2019/4/22,5346.70 ,,,,,,,,,
2019/4/23,5511.60 ,,,,,,,,,
2019/4/24,5415.60 ,,,,,,,,,
2019/4/25,5209.10 ,,,,,,,,,
2019/4/26,5298.30 ,,,,,,,,,
2019/4/27,5265.90 ,,,,,,,,,
2019/4/28,5302.30 ,,,,,,,,,
2019/4/29,5235.00 ,,,,,,,,,
2019/4/30,5320.80 ,,,,,,,,,
2019/5/1,5384.20 ,,,,,,,,,
2019/5/2,5493.80 ,,,,,,,,,
2019/5/3,5766.80 ,,,,,,,,,
2019/5/4,5830.90 ,,,,,,,,,
2019/5/5,5774.90 ,,,,,,,,,
2019/5/6,5745.10 ,,,,,,,,,
2019/5/7,5849.50 ,,,,,,,,,
2019/5/8,5990.30 ,,,,,,,,,
2019/5/9,6191.50 ,,,,,,,,,
2019/5/10,6386.00 ,,,,,,,,,
