日期,品种,标的,多空,数量,可用数量,收盘价/结算价,市值/价值,盈亏/逐笔浮盈,开仓均价,持仓均价（期货）,保证金,当日盈亏,今手数,盈亏占比,仓位占比
2015/4/27,股票,上海机场(600009.XSHG),多,2200股,2200股,27.29,60038,32392,12.57,-,0,1056,0股,117.17%,4.95%
2015/4/27,股票,万科A(000002.XSHE),多,14900股,14900股,14.7,219030,106054,7.58,-,0,4172,0股,93.87%,18.07%
2015/4/27,股票,格力电器(000651.XSHE),多,3900股,3900股,51.26,199914,93649,27.25,-,0,10842,0股,88.13%,16.49%
2015/4/27,股票,万华化学(600309.XSHG),多,2400股,2400股,26.67,64008,26544,15.61,-,0,648,0股,70.85%,5.28%
2015/4/27,,Cash,,,,,547.36,,,,,,,,
2015/4/28,股票,招商银行(600036.XSHG),多,14200股,14200股,18.36,260712,126608,9.44,-,0,-1136,0股,94.41%,21.27%
2015/4/28,股票,长江电力(600900.XSHG),多,11000股,11000股,12.85,141350,81021.62,5.48,-,0,-2640,0股,134.30%,11.53%
2015/4/28,股票,宁波银行(002142.XSHE),多,13400股,13400股,20.42,273628,159330,8.53,-,0,10988,0股,139.40%,22.33%
2015/4/28,股票,上海机场(600009.XSHG),多,2200股,2200股,26.19,57618,29972,12.57,-,0,-2420,0股,108.41%,4.70%
2015/4/28,股票,万科A(000002.XSHE),多,14900股,14900股,14.19,211431,98455,7.58,-,0,-7599,0股,87.15%,17.25%
2015/4/28,股票,格力电器(000651.XSHE),多,3900股,3900股,56.39,219921,113656,27.25,-,0,20007,0股,106.96%,17.95%
2015/4/28,股票,万华化学(600309.XSHG),多,2400股,2400股,25.11,60264,22800,15.61,-,0,-3744,0股,60.86%,4.92%
2015/4/28,,Cash,,,,,547.36,,,,,,,,
2015/4/29,股票,招商银行(600036.XSHG),多,14200股,14200股,18.48,262416,128312,9.44,-,0,1704,0股,95.68%,21.33%
2015/4/29,股票,长江电力(600900.XSHG),多,11000股,11000股,12.9,141900,81571.62,5.48,-,0,550,0股,135.21%,11.53%
2015/4/29,股票,宁波银行(002142.XSHE),多,13400股,13400股,19.9,266660,152362,8.53,-,0,-6968,0股,133.30%,21.67%
2015/4/29,股票,上海机场(600009.XSHG),多,2200股,2200股,27.95,61490,33844,12.57,-,0,3872,0股,122.42%,5%
2015/4/29,股票,万科A(000002.XSHE),多,14900股,14900股,14.24,212176,99200,7.58,-,0,745,0股,87.81%,17.24%
2015/4/29,股票,格力电器(000651.XSHE),多,3900股,3900股,57.71,225069,118804,27.25,-,0,5148,0股,111.80%,18.29%
2015/4/29,股票,万华化学(600309.XSHG),多,2400股,2400股,25.06,60144,22680,15.61,-,0,-120,0股,60.54%,4.89%
2015/4/29,,Cash,,,,,547.36,,,,,,,,
2015/4/30,股票,招商银行(600036.XSHG),多,14200股,14200股,18.22,258724,124620,9.44,-,0,-3692,0股,92.93%,21.13%
2015/4/30,股票,长江电力(600900.XSHG),多,11000股,11000股,13.21,145310,84981.62,5.48,-,0,3410,0股,140.87%,11.86%
2015/4/30,股票,宁波银行(002142.XSHE),多,13400股,13400股,19.41,260094,145796,8.53,-,0,-6566,0股,127.56%,21.24%
2015/4/30,股票,上海机场(600009.XSHG),多,2200股,2200股,27.63,60786,33140,12.57,-,0,-704,0股,119.87%,4.96%
2015/4/30,股票,万科A(000002.XSHE),多,14900股,14900股,14.6,217540,104564,7.58,-,0,5364,0股,92.55%,17.76%
2015/4/30,股票,格力电器(000651.XSHE),多,3900股,3900股,57,222300,116035,27.25,-,0,-2769,0股,109.19%,18.15%
2015/4/30,股票,万华化学(600309.XSHG),多,2400股,2400股,24.75,59400,21936,15.61,-,0,-744,0股,58.55%,4.85%
2015/4/30,,Cash,,,,,547.36,,,,,,,,
2015/5/4,股票,招商银行(600036.XSHG),多,14200股,14200股,18.16,257872,123768,9.44,-,0,-852,0股,92.29%,20.93%
2015/5/4,股票,长江电力(600900.XSHG),多,11000股,11000股,14.08,154880,94551.62,5.48,-,0,9570,0股,156.73%,12.57%
2015/5/4,股票,宁波银行(002142.XSHE),多,13400股,13400股,19.18,257012,142714,8.53,-,0,-3082,0股,124.86%,20.86%
2015/5/4,股票,上海机场(600009.XSHG),多,2200股,2200股,28.68,63096,35450,12.57,-,0,2310,0股,128.23%,5.12%
2015/5/4,股票,万科A(000002.XSHE),多,14900股,14900股,14.55,216795,103819,7.58,-,0,-745,0股,91.89%,17.59%
2015/5/4,股票,格力电器(000651.XSHE),多,3900股,3900股,56.5,220350,114085,27.25,-,0,-1950,0股,107.36%,17.88%
2015/5/4,股票,万华化学(600309.XSHG),多,2400股,2400股,25.72,61728,24264,15.61,-,0,2328,0股,64.77%,5.01%
2015/5/4,,Cash,,,,,547.36,,,,,,,,
2015/5/5,股票,招商银行(600036.XSHG),多,14200股,14200股,17.45,247790,113686,9.44,-,0,-10082,0股,84.77%,21.25%
2015/5/5,股票,长江电力(600900.XSHG),多,11000股,11000股,12.74,140140,79811.62,5.48,-,0,-14740,0股,132.30%,12.02%
2015/5/5,股票,宁波银行(002142.XSHE),多,13400股,13400股,18.33,245622,131324,8.53,-,0,-11390,0股,114.90%,21.06%
2015/5/5,股票,上海机场(600009.XSHG),多,2200股,2200股,27.22,59884,32238,12.57,-,0,-3212,0股,116.61%,5.14%
2015/5/5,股票,万科A(000002.XSHE),多,14900股,14900股,13.77,205173,92197,7.58,-,0,-11622,0股,81.61%,17.59%
2015/5/5,股票,格力电器(000651.XSHE),多,3900股,3900股,53.25,207675,101410,27.25,-,0,-12675,0股,95.43%,17.81%
2015/5/5,股票,万华化学(600309.XSHG),多,2400股,2400股,24.69,59256,21792,15.61,-,0,-2472,0股,58.17%,5.08%
2015/5/5,,Cash,,,,,547.36,,,,,,,,
2015/5/6,股票,招商银行(600036.XSHG),多,14200股,14200股,17.54,249068,114964,9.44,-,0,1278,0股,85.73%,21.65%
2015/5/6,股票,长江电力(600900.XSHG),多,11000股,11000股,12.52,137720,77391.62,5.48,-,0,-2420,0股,128.28%,11.97%
2015/5/6,股票,宁波银行(002142.XSHE),多,13400股,13400股,18.01,241334,127036,8.53,-,0,-4288,0股,111.14%,20.98%
2015/5/6,股票,上海机场(600009.XSHG),多,2200股,2200股,27,59400,31754,12.57,-,0,-484,0股,114.86%,5.16%
2015/5/6,股票,万科A(000002.XSHE),多,14900股,14900股,13.56,202044,89068,7.58,-,0,-3129,0股,78.84%,17.56%
2015/5/6,股票,格力电器(000651.XSHE),多,3900股,3900股,52,202800,96535,27.25,-,0,-4875,0股,90.84%,17.63%
2015/5/6,股票,万华化学(600309.XSHG),多,2400股,2400股,23.98,57552,20088,15.61,-,0,-1704,0股,53.62%,5%
2015/5/6,,Cash,,,,,547.36,,,,,,,,
2015/5/7,股票,招商银行(600036.XSHG),多,14200股,14200股,17.69,251198,117094,9.44,-,0,2130,0股,87.32%,21.85%
2015/5/7,股票,长江电力(600900.XSHG),多,11000股,11000股,11.98,131780,71451.62,5.48,-,0,-5940,0股,118.44%,11.46%
2015/5/7,股票,宁波银行(002142.XSHE),多,13400股,13400股,18.11,242674,128376,8.53,-,0,1340,0股,112.32%,21.11%
2015/5/7,股票,上海机场(600009.XSHG),多,2200股,2200股,26.2,57640,29994,12.57,-,0,-1760,0股,108.49%,5.01%
2015/5/7,股票,万科A(000002.XSHE),多,14900股,14900股,13.61,202789,89813,7.58,-,0,745,0股,79.50%,17.64%
2015/5/7,股票,格力电器(000651.XSHE),多,3900股,3900股,52.78,205842,99577,27.25,-,0,3042,0股,93.71%,17.90%
2015/5/7,股票,万华化学(600309.XSHG),多,2400股,2400股,23.87,57288,19824,15.61,-,0,-264,0股,52.91%,4.98%
2015/5/7,,Cash,,,,,547.36,,,,,,,,
2015/5/8,股票,招商银行(600036.XSHG),多,14200股,14200股,17.7,251340,117236,9.44,-,0,142,0股,87.42%,21.70%
2015/5/8,股票,长江电力(600900.XSHG),多,11000股,11000股,12.1,133100,72771.62,5.48,-,0,1320,0股,120.63%,11.49%
2015/5/8,股票,宁波银行(002142.XSHE),多,13400股,13400股,18.2,243880,129582,8.53,-,0,1206,0股,113.37%,21.05%
2015/5/8,股票,上海机场(600009.XSHG),多,2200股,2200股,26.64,58608,30962,12.57,-,0,968,0股,111.99%,5.06%
2015/5/8,股票,万科A(000002.XSHE),多,14900股,14900股,13.8,205620,92644,7.58,-,0,2831,0股,82%,17.75%
2015/5/8,股票,格力电器(000651.XSHE),多,3900股,3900股,53.17,207363,101098,27.25,-,0,1521,0股,95.14%,17.90%
2015/5/8,股票,万华化学(600309.XSHG),多,2400股,2400股,24.15,57960,20496,15.61,-,0,672,0股,54.71%,5%
2015/5/8,,Cash,,,,,547.36,,,,,,,,
2015/5/11,股票,招商银行(600036.XSHG),多,14200股,14200股,17.91,254322,120218,9.44,-,0,2982,0股,89.65%,21.43%
2015/5/11,股票,长江电力(600900.XSHG),多,11000股,11000股,12.44,136840,76511.62,5.48,-,0,3740,0股,126.83%,11.53%
2015/5/11,股票,宁波银行(002142.XSHE),多,13400股,13400股,18.8,251920,137622,8.53,-,0,8040,0股,120.41%,21.23%
2015/5/11,股票,上海机场(600009.XSHG),多,2200股,2200股,27.25,59950,32304,12.57,-,0,1342,0股,116.85%,5.05%
2015/5/11,股票,万科A(000002.XSHE),多,14900股,14900股,14.07,209643,96667,7.58,-,0,4023,0股,85.56%,17.67%
2015/5/11,股票,格力电器(000651.XSHE),多,3900股,3900股,55,214500,108235,27.25,-,0,7137,0股,101.85%,18.08%
2015/5/11,股票,万华化学(600309.XSHG),多,2400股,2400股,24.56,58944,21480,15.61,-,0,984,0股,57.34%,4.97%
2015/5/11,,Cash,,,,,547.36,,,,,,,,
2015/5/12,股票,招商银行(600036.XSHG),多,14200股,14200股,17.77,252334,118230,9.44,-,0,-1988,0股,88.16%,21.20%
2015/5/12,股票,长江电力(600900.XSHG),多,11000股,11000股,12.86,141460,81131.62,5.48,-,0,4620,0股,134.48%,11.89%
2015/5/12,股票,宁波银行(002142.XSHE),多,13400股,13400股,18.94,253796,139498,8.53,-,0,1876,0股,122.05%,21.33%
2015/5/12,股票,上海机场(600009.XSHG),多,2200股,2200股,28.86,63492,35846,12.57,-,0,3542,0股,129.66%,5.34%
2015/5/12,股票,万科A(000002.XSHE),多,14900股,14900股,13.92,207408,94432,7.58,-,0,-2235,0股,83.59%,17.43%
2015/5/12,股票,格力电器(000651.XSHE),多,3900股,3900股,54.31,211809,105544,27.25,-,0,-2691,0股,99.32%,17.80%
2015/5/12,股票,万华化学(600309.XSHG),多,2400股,2400股,24.67,59208,21744,15.61,-,0,264,0股,58.04%,4.98%
2015/5/12,,Cash,,,,,547.36,,,,,,,,
2015/5/13,股票,招商银行(600036.XSHG),多,14200股,14200股,17.54,249068,114964,9.44,-,0,-3266,0股,85.73%,20.89%
2015/5/13,股票,长江电力(600900.XSHG),多,11000股,11000股,12.45,136950,76621.62,5.48,-,0,-4510,0股,127.01%,11.48%
2015/5/13,股票,宁波银行(002142.XSHE),多,13400股,13400股,18.96,254064,139766,8.53,-,0,268,0股,122.28%,21.31%
2015/5/13,股票,上海机场(600009.XSHG),多,2200股,2200股,27.99,61578,33932,12.57,-,0,-1914,0股,122.74%,5.16%
2015/5/13,股票,万科A(000002.XSHE),多,14900股,14900股,14.7,219030,106054,7.58,-,0,11622,0股,93.87%,18.37%
2015/5/13,股票,格力电器(000651.XSHE),多,3900股,3900股,54.17,211263,104998,27.25,-,0,-546,0股,98.81%,17.72%
2015/5/13,股票,万华化学(600309.XSHG),多,2400股,2400股,24.98,59952,22488,15.61,-,0,744,0股,60.03%,5.03%
2015/5/13,,Cash,,,,,547.36,,,,,,,,
2015/5/14,股票,招商银行(600036.XSHG),多,14200股,14200股,17.49,248358,114254,9.44,-,0,-710,0股,85.20%,20.92%
2015/5/14,股票,长江电力(600900.XSHG),多,11000股,11000股,12.51,137610,77281.62,5.48,-,0,660,0股,128.10%,11.59%
2015/5/14,股票,宁波银行(002142.XSHE),多,13400股,13400股,19.12,256208,141910,8.53,-,0,2144,0股,124.16%,21.58%
2015/5/14,股票,上海机场(600009.XSHG),多,2200股,2200股,27.19,59818,32172,12.57,-,0,-1760,0股,116.37%,5.04%
2015/5/14,股票,万科A(000002.XSHE),多,14900股,14900股,14.59,217391,104415,7.58,-,0,-1639,0股,92.42%,18.31%
2015/5/14,股票,格力电器(000651.XSHE),多,3900股,3900股,53.28,207792,101527,27.25,-,0,-3471,0股,95.54%,17.50%
2015/5/14,股票,万华化学(600309.XSHG),多,2400股,2400股,24.72,59328,21864,15.61,-,0,-624,0股,58.36%,5%
2015/5/14,,Cash,,,,,547.36,,,,,,,,
2015/5/15,股票,招商银行(600036.XSHG),多,14200股,14200股,17.16,243672,109568,9.44,-,0,-4686,0股,81.70%,21.10%
2015/5/15,股票,长江电力(600900.XSHG),多,11000股,11000股,12.16,133760,73431.62,5.48,-,0,-3850,0股,121.72%,11.58%
2015/5/15,股票,宁波银行(002142.XSHE),多,13400股,13400股,18.3,245220,130922,8.53,-,0,-10988,0股,114.54%,21.24%
2015/5/15,股票,上海机场(600009.XSHG),多,2200股,2200股,27.23,59906,32260,12.57,-,0,88,0股,116.69%,5.19%
2015/5/15,股票,万科A(000002.XSHE),多,14900股,14900股,14.16,210984,98008,7.58,-,0,-6407,0股,86.75%,18.27%
2015/5/15,股票,格力电器(000651.XSHE),多,3900股,3900股,52.04,202956,96691,27.25,-,0,-4836,0股,90.99%,17.58%
2015/5/15,股票,万华化学(600309.XSHG),多,2400股,2400股,23.99,57576,20112,15.61,-,0,-1752,0股,53.68%,4.99%
2015/5/15,,Cash,,,,,547.36,,,,,,,,
2015/5/18,股票,招商银行(600036.XSHG),多,14200股,14200股,16.85,239270,105166,9.44,-,0,-4402,0股,78.42%,21.03%
2015/5/18,股票,长江电力(600900.XSHG),多,11000股,11000股,12.01,132110,71781.62,5.48,-,0,-1650,0股,118.98%,11.61%
2015/5/18,股票,宁波银行(002142.XSHE),多,13400股,13400股,17.97,240798,126500,8.53,-,0,-4422,0股,110.68%,21.16%
2015/5/18,股票,上海机场(600009.XSHG),多,2200股,2200股,27.79,61138,33492,12.57,-,0,1232,0股,121.15%,5.37%
2015/5/18,股票,万科A(000002.XSHE),多,14900股,14900股,13.84,206216,93240,7.58,-,0,-4768,0股,82.53%,18.12%
2015/5/18,股票,格力电器(000651.XSHE),多,3900股,3900股,51.1,199290,93025,27.25,-,0,-3666,0股,87.54%,17.51%
2015/5/18,股票,万华化学(600309.XSHG),多,2400股,2400股,24.43,58632,21168,15.61,-,0,1056,0股,56.50%,5.15%
2015/5/18,,Cash,,,,,547.36,,,,,,,,
2015/5/19,股票,招商银行(600036.XSHG),多,14200股,14200股,17.63,250346,116242,9.44,-,0,11076,0股,86.68%,21.21%
2015/5/19,股票,长江电力(600900.XSHG),多,11000股,11000股,12.5,137500,77171.62,5.48,-,0,5390,0股,127.92%,11.65%
2015/5/19,股票,宁波银行(002142.XSHE),多,13400股,13400股,18.67,250178,135880,8.53,-,0,9380,0股,118.88%,21.19%
2015/5/19,股票,上海机场(600009.XSHG),多,2200股,2200股,28.49,62678,35032,12.57,-,0,1540,0股,126.72%,5.31%
2015/5/19,股票,万科A(000002.XSHE),多,14900股,14900股,14.16,210984,98008,7.58,-,0,4768,0股,86.75%,17.87%
2015/5/19,股票,格力电器(000651.XSHE),多,3900股,3900股,53.59,209001,102736,27.25,-,0,9711,0股,96.68%,17.71%
2015/5/19,股票,万华化学(600309.XSHG),多,2400股,2400股,24.66,59184,21720,15.61,-,0,552,0股,57.98%,5.01%
2015/5/19,,Cash,,,,,547.36,,,,,,,,
2015/5/20,股票,招商银行(600036.XSHG),多,14200股,14200股,18.04,256168,122064,9.44,-,0,5822,0股,91.02%,21.49%
2015/5/20,股票,长江电力(600900.XSHG),多,11000股,11000股,12.58,138380,78051.62,5.48,-,0,880,0股,129.38%,11.61%
2015/5/20,股票,宁波银行(002142.XSHE),多,13400股,13400股,18.68,250312,136014,8.53,-,0,134,0股,119%,21%
2015/5/20,股票,上海机场(600009.XSHG),多,2200股,2200股,30.54,67188,39542,12.57,-,0,4510,0股,143.03%,5.64%
2015/5/20,股票,万科A(000002.XSHE),多,14900股,14900股,14.05,209345,96369,7.58,-,0,-1639,0股,85.30%,17.57%
2015/5/20,股票,格力电器(000651.XSHE),多,3900股,3900股,54.09,210951,104686,27.25,-,0,1950,0股,98.51%,17.70%
2015/5/20,股票,万华化学(600309.XSHG),多,2400股,2400股,24.55,58920,21456,15.61,-,0,-264,0股,57.27%,4.94%
2015/5/20,,Cash,,,,,547.36,,,,,,,,
2015/5/21,股票,招商银行(600036.XSHG),多,14200股,14200股,18.16,257872,123768,9.44,-,0,1704,0股,92.29%,21.10%
2015/5/21,股票,长江电力(600900.XSHG),多,11000股,11000股,12.74,140140,79811.62,5.48,-,0,1760,0股,132.30%,11.47%
2015/5/21,股票,宁波银行(002142.XSHE),多,13400股,13400股,18.78,251652,137354,8.53,-,0,1340,0股,120.17%,20.59%
2015/5/21,股票,上海机场(600009.XSHG),多,2200股,2200股,33.59,73898,46252,12.57,-,0,6710,0股,167.30%,6.05%
2015/5/21,股票,万科A(000002.XSHE),多,14900股,14900股,14.15,210835,97859,7.58,-,0,1490,0股,86.62%,17.25%
2015/5/21,股票,格力电器(000651.XSHE),多,3900股,3900股,58.38,227682,121417,27.25,-,0,16731,0股,114.26%,18.63%
2015/5/21,股票,万华化学(600309.XSHG),多,2400股,2400股,24.72,59328,21864,15.61,-,0,408,0股,58.36%,4.86%
2015/5/21,,Cash,,,,,547.36,,,,,,,,
2015/5/22,股票,招商银行(600036.XSHG),多,14200股,14200股,18.7,265540,131436,9.44,-,0,7668,0股,98.01%,21.25%
2015/5/22,股票,长江电力(600900.XSHG),多,11000股,11000股,13.17,144870,84541.62,5.48,-,0,4730,0股,140.14%,11.59%
2015/5/22,股票,宁波银行(002142.XSHE),多,13400股,13400股,19.35,259290,144992,8.53,-,0,7638,0股,126.85%,20.75%
2015/5/22,股票,上海机场(600009.XSHG),多,2200股,2200股,33.02,72644,44998,12.57,-,0,-1254,0股,162.76%,5.81%
2015/5/22,股票,万科A(000002.XSHE),多,14900股,14900股,14.49,215901,102925,7.58,-,0,5066,0股,91.10%,17.28%
2015/5/22,股票,格力电器(000651.XSHE),多,3900股,3900股,58.72,229008,122743,27.25,-,0,1326,0股,115.51%,18.33%
2015/5/22,股票,万华化学(600309.XSHG),多,2400股,2400股,25.72,61728,24264,15.61,-,0,2400,0股,64.77%,4.94%
2015/5/22,,Cash,,,,,547.36,,,,,,,,
2015/5/25,股票,招商银行(600036.XSHG),多,14200股,14200股,19.22,272924,138820,9.44,-,0,7384,0股,103.52%,21.22%
2015/5/25,股票,长江电力(600900.XSHG),多,11000股,11000股,13.55,149050,88721.62,5.48,-,0,4180,0股,147.06%,11.59%
2015/5/25,股票,宁波银行(002142.XSHE),多,13400股,13400股,19.8,265320,151022,8.53,-,0,6030,0股,132.13%,20.63%
2015/5/25,股票,上海机场(600009.XSHG),多,2200股,2200股,33.55,73810,46164,12.57,-,0,1166,0股,166.98%,5.74%
2015/5/25,股票,万科A(000002.XSHE),多,14900股,14900股,15.02,223798,110822,7.58,-,0,7897,0股,98.09%,17.40%
2015/5/25,股票,格力电器(000651.XSHE),多,3900股,3900股,60.02,234078,127813,27.25,-,0,5070,0股,120.28%,18.20%
2015/5/25,股票,万华化学(600309.XSHG),多,2400股,2400股,27.81,66744,29280,15.61,-,0,5016,0股,78.16%,5.19%
2015/5/25,,Cash,,,,,547.36,,,,,,,,
2015/5/26,股票,招商银行(600036.XSHG),多,14200股,14200股,19.2,272640,138536,9.44,-,0,-284,0股,103.30%,20.84%
2015/5/26,股票,长江电力(600900.XSHG),多,11000股,11000股,13.87,152570,92241.62,5.48,-,0,3520,0股,152.90%,11.66%
2015/5/26,股票,宁波银行(002142.XSHE),多,13400股,13400股,19.85,265990,151692,8.53,-,0,670,0股,132.72%,20.33%
2015/5/26,股票,上海机场(600009.XSHG),多,2200股,2200股,33.88,74536,46890,12.57,-,0,726,0股,169.61%,5.70%
2015/5/26,股票,万科A(000002.XSHE),多,14900股,14900股,15.77,234973,121997,7.58,-,0,11175,0股,107.98%,17.96%
2015/5/26,股票,格力电器(000651.XSHE),多,3900股,3900股,61.42,239538,133273,27.25,-,0,5460,0股,125.42%,18.31%
2015/5/26,股票,万华化学(600309.XSHG),多,2400股,2400股,28.17,67608,30144,15.61,-,0,864,0股,80.46%,5.17%
2015/5/26,,Cash,,,,,547.36,,,,,,,,
2015/5/27,股票,招商银行(600036.XSHG),多,14200股,14200股,19.07,270794,136690,9.44,-,0,-1846,0股,101.93%,21%
2015/5/27,股票,长江电力(600900.XSHG),多,11000股,11000股,13.71,150810,90481.62,5.48,-,0,-1760,0股,149.98%,11.70%
2015/5/27,股票,宁波银行(002142.XSHE),多,13400股,13400股,19.64,263176,148878,8.53,-,0,-2814,0股,130.25%,20.41%
2015/5/27,股票,上海机场(600009.XSHG),多,2200股,2200股,33.5,73700,46054,12.57,-,0,-836,0股,166.58%,5.72%
2015/5/27,股票,万科A(000002.XSHE),多,14900股,14900股,15.4,229460,116484,7.58,-,0,-5513,0股,103.11%,17.80%
2015/5/27,股票,格力电器(000651.XSHE),多,3900股,3900股,59.43,231777,125512,27.25,-,0,-7761,0股,118.11%,17.98%
2015/5/27,股票,万华化学(600309.XSHG),多,2400股,2400股,28.81,69144,31680,15.61,-,0,1536,0股,84.56%,5.36%
2015/5/27,,Cash,,,,,547.36,,,,,,,,
2015/5/28,股票,招商银行(600036.XSHG),多,14200股,14200股,17.92,254464,120360,9.44,-,0,-16330,0股,89.75%,20.78%
2015/5/28,股票,长江电力(600900.XSHG),多,11000股,11000股,13.04,143440,83111.62,5.48,-,0,-7370,0股,137.77%,11.71%
2015/5/28,股票,宁波银行(002142.XSHE),多,13400股,13400股,19.1,255940,141642,8.53,-,0,-7236,0股,123.92%,20.90%
2015/5/28,股票,上海机场(600009.XSHG),多,2200股,2200股,30.56,67232,39586,12.57,-,0,-6468,0股,143.19%,5.49%
2015/5/28,股票,万科A(000002.XSHE),多,14900股,14900股,14.35,213815,100839,7.58,-,0,-15645,0股,89.26%,17.46%
2015/5/28,股票,格力电器(000651.XSHE),多,3900股,3900股,57.89,225771,119506,27.25,-,0,-6006,0股,112.46%,18.44%
2015/5/28,股票,万华化学(600309.XSHG),多,2400股,2400股,26.2,62880,26136,15.31,-,0,-5544,0股,71.13%,5.13%
2015/5/28,,Cash,,,,,1123.36,,,,,,,,
2015/5/29,股票,招商银行(600036.XSHG),多,14200股,14200股,18.07,256594,122490,9.44,-,0,2130,0股,91.34%,20.64%
2015/5/29,股票,长江电力(600900.XSHG),多,11000股,11000股,13.19,145090,84761.62,5.48,-,0,1650,0股,140.50%,11.67%
2015/5/29,股票,宁波银行(002142.XSHE),多,13400股,13400股,18.89,253126,138828,8.53,-,0,-2814,0股,121.46%,20.36%
2015/5/29,股票,上海机场(600009.XSHG),多,2200股,2200股,29.99,65978,38332,12.57,-,0,-1254,0股,138.65%,5.31%
2015/5/29,股票,万科A(000002.XSHE),多,14900股,14900股,14.35,213815,100839,7.58,-,0,0,0股,89.26%,17.20%
2015/5/29,股票,格力电器(000651.XSHE),多,3900股,3900股,62.21,242619,136354,27.25,-,0,16848,0股,128.32%,19.52%
2015/5/29,股票,万华化学(600309.XSHG),多,2400股,2400股,26.95,64680,27936,15.31,-,0,1800,0股,76.03%,5.20%
2015/5/29,,Cash,,,,,1123.36,,,,,,,,
2015/6/1,股票,招商银行(600036.XSHG),多,14200股,14200股,18.83,267386,133282,9.44,-,0,10792,0股,99.39%,20.55%
2015/6/1,股票,长江电力(600900.XSHG),多,11000股,11000股,13.86,152460,92131.62,5.48,-,0,7370,0股,152.72%,11.72%
2015/6/1,股票,宁波银行(002142.XSHE),多,13400股,13400股,19.93,267062,152764,8.53,-,0,13936,0股,133.65%,20.53%
2015/6/1,股票,上海机场(600009.XSHG),多,2200股,2200股,31.79,69938,42292,12.57,-,0,3960,0股,152.98%,5.38%
2015/6/1,股票,万科A(000002.XSHE),多,14900股,14900股,14.88,221712,108736,7.58,-,0,7897,0股,96.25%,17.04%
2015/6/1,股票,格力电器(000651.XSHE),多,3900股,3900股,65.05,253695,147430,27.25,-,0,11076,0股,138.74%,19.50%
2015/6/1,股票,万华化学(600309.XSHG),多,2400股,2400股,28.17,67608,30864,15.31,-,0,2928,0股,84%,5.20%
2015/6/1,,Cash,,,,,1123.36,,,,,,,,
2015/6/2,股票,招商银行(600036.XSHG),多,14200股,14200股,18.95,269090,134986,9.44,-,0,1704,0股,100.66%,20.63%
2015/6/2,股票,长江电力(600900.XSHG),多,11000股,11000股,14.09,154990,94661.62,5.48,-,0,2530,0股,156.91%,11.88%
2015/6/2,股票,宁波银行(002142.XSHE),多,13400股,13400股,20.16,270144,155846,8.53,-,0,3082,0股,136.35%,20.71%
2015/6/2,股票,上海机场(600009.XSHG),多,2200股,2200股,31.9,70180,42534,12.57,-,0,242,0股,153.85%,5.38%
2015/6/2,股票,万科A(000002.XSHE),多,14900股,14900股,14.8,220520,107544,7.58,-,0,-1192,0股,95.19%,16.91%
2015/6/2,股票,格力电器(000651.XSHE),多,3900股,3900股,64.15,250185,143920,27.25,-,0,-3510,0股,135.43%,19.18%
